항목,클러스터번호,질문
방임,6,"배가 고픈데, 집에 먹을 게 없어서 굶은 적이 있어?"
방임,6,배가 고픈데 먹을 게 없어 굶은 적이 있나요? 왜 그랬나요?
방임,6,배가 고픈데 먹을 게 없어서 굶어야 했던 적 있어요?
방임,6,다른 음식을 준 적이 없나요?
방임,6,"배가 고픈데, 집에 먹을 게 없어서 굶어야 했던 적 있어?"
방임,6,배고픈데 먹을 게 없어서 굶은 적이 있어?
방임,6,배가 고픈데 시설에 먹을 게 없어서 굶은 적 있어?
방임,6,배고픈데 밥을 챙겨주지 않아서 굶은 적이 있어?
방임,6,굶었던 적이 있어?
방임,6,배가 고픈데 모텔에 먹을 게 없어서 굶은 적 있어?
방임,6,"배가 고픈데, 먹을 게 없어서 집에서 굶었던 적 있어?"
방임,6,배가 고픈데 먹을 게 없어서 굶었다거나 빨래가 되지 않은 옷을 입어야 한 적이 있을까?
방임,6,먹을 게 없어서 굶은 적이 있을까?
방임,6,배고픈데 굶어야 했던 적 있어?
방임,6,먹을 게 없어서 굶은 적이 있을까요?
방임,6,배가 고팠는데 먹을 게 없어서 굶었던 적이 있었어?
방임,6,엄마가 밥을 안 해줘서 배고픈데 굶은 적 있어?
방임,6,그런 음식을 먹었나요?
방임,6,배고픈데 먹을 게 없어서 굶었던 적 있어?
방임,6,배가 고픈데 먹을 게 없어서 굶은 적 있나요? 왜 그랬나요?
방임,6,배 고픈데 집에 먹을 게 없어서 굶은 적 있어?
방임,6,어른들에게 배고프다고 말했는데 밥을 안 주신 적이 있어?
방임,6,배가 고픈데 먹을 게 없어서 굶어본 적 있어요?
방임,6,배가 고픈데 집에 먹을 게 없어서 굶은 적 있어요?
방임,6,배가 고픈데 먹을 게 없어서 굶어본 적 있나요?
방임,6,집에서 밥을 못 먹거나 한 적도 있어요?
방임,6,배고픈데 밥을 안 챙겨줘서 굶은 적 있어?
방임,6,배가 고픈데 밥이 없어서 굶은 적 있어?
방임,6,혹시 배가 고픈 데 먹을 게 없어서 굶은 적이 있나요?
방임,6,배고픈데 먹을 게 없어서 굶은 적 있을까?
방임,6,먹을 게 없어서 굶은 적 있어?
방임,6,배가 고픈데 먹을 것이 없어서 굶은 적이 있어요?
방임,6,배가 고픈데 먹을 게 없어서 굶었던 적 있어?
방임,6,배고픈데 밥을 안 줘서 굶은 적 있어?
방임,6,배가 고픈데 먹을 게 없어서 못 먹은 적 있어?
방임,6,배고픈데 먹을 게 없어서 굶었던 적이 있었어?
방임,6,배가 고픈데 먹을 게 없어서 굶은 적이 있나요? 있다면 왜 그랬나요?
방임,6,배가 고픈데 먹을 게 없어서 굶은 적이 있나요? 있다면 얼마나 자주 그런가요?
방임,6,"배가 고픈데 먹을 게 없어서 굶은 적이 있나요, 왜 그랬나요?"
방임,6,배가 고픈데 먹을 게 없어서 굶은 적이 있었어?
방임,6,배가 고플 때 먹을 게 없어서 굶었던 적이 있나요?
방임,6,배가 고픈데 먹을 게 없어서 굶은 적이 있었나요?
방임,6,배가 고픈데 먹을 게 없어서 굶거나 저녁에 어른들이 나를 두고 나간 적이 있나요?
방임,6,먹을 게 없어서 굶어야 했던 적이 있니?
방임,6,우리 친구 집에서 배가 고픈데 밥이 없어서 굶은 적이 있을까?
방임,6,먹을 게 없어서 굶은 적이 있어요?
방임,6,배가 고픈데 밥 안 챙겨줘서 굶은 적 있어?
방임,6,배고픈데 밥을 안 줘서 굶어야 했던 적 있어?
방임,6,며칠 동안 밥을 안 주고 치킨만 줬나요? 그런 적이 많아요?
방임,6,배가 고픈데 밥을 챙겨주지 않아?
방임,6,혹시 배가 고픈데 집에 먹을 게 없어서 밥 못 먹었던 적도 있어요?
방임,6,배가 고픈 데 못 먹고 굶은 적 있어요?
방임,6,"배가 고픈데, 먹을 게 없던 적이 있나요?"
방임,6,배가 고픈데 먹을 게 없어서 굶은 적이 있나요? 왜 그런가요?
방임,7,아픈데 병원 못 간 적 있어?
방임,7,아픈 곳이 있는데 병원에 데려가지 않은 적이 있어요?
방임,7,친구가 어디 아픈 곳이 있는데 병원에 데려가지 않은 적 있어요?
방임,7,어디 아픈 곳이 있는데 부모님이 병원에 데려가지 않은 적은 있어?
방임,7,어디 아픈 곳이 있는데 병원에 데려가지 않은 적 있어?
방임,7,어디 아픈 곳이 있는데 부모님이 병원에 데려가지 않은 적은 있어요?
방임,7,어디 아픈 곳이 있는데 병원에 가지 못한 적이 있나요?
방임,7,아픈 곳이 있을 때 엄마가 병원에 데려가지 않은 적이 있나요?
방임,7,어디 아픈 곳이 있는데 병원에 데려가지 않은 적이 있어?
방임,7,어디 아픈 곳이 있는데 선생님이 병원에 데려가지 않은 적은 있어?
방임,7,어디 아픈 곳이 있는데 부모님이 병원에 데려가지 않은 적이 있어?
방임,7,어디 아픈 곳이 있는데 부모님께서 병원에 데려가지 않은 적이 있어?
방임,7,예전에 몸이 아파도 병원에 안 간 적 있어?
방임,7,아픈 곳이 있는데 아빠가 병원에 데려가지 않은 적이 있나요?
방임,7,어디가 아픈 데 엄마가 병원에 데려가지 않은 적 있나요?
방임,7,혹시 그때 어디가 아팠었는지 기억이 날까요?
방임,7,아픈 곳이 있는데 병원에 데려가지 않은 적 있어?
방임,7,어디 아픈 곳이 있는데 아빠가 병원에 데려가지 않은 적이 있나요?
방임,7,아픈데 병원에 데려가지 않은 적이 있어요?
방임,7,혹시 어디 아픈 곳이 있는데 엄마가 병원에 데려가지 않은 적이 있었어?
방임,7,어디 아픈 곳이 있는데 원장님이 병원에 데려가지 않은 적이 있어?
방임,7,아픈 곳이 있는데 병원에 데려가지 않은 적 있어요?
방임,7,어디가 아픈 데 언니가 병원에 데려가지 않은 적 있나요?
방임,7,어디 아픈데 병원에 못 간 적은 있어?
방임,7,어디 아픈 곳이 있는데 아빠가 병원에 데려가지 않은 적 있나요?
방임,7,"저번에, 머리에 피 쪼금 났을 때 아빠가 병원에 데려가셨나요?"
방임,7,어디 아픈 곳이 있는데 부모님이 병원에 데려가지 않은 적이 있어요?
방임,7,어디 아픈 곳이 있는데 할머니가 병원에 데려가지 않은 적이 있나요?
방임,7,어디가 아팠었어?
방임,7,어디 아픈 곳이 있는데 나를 병원에 데려가지 않은 적이 있어?
방임,7,혹시 어디 아픈 곳이 있는데 엄마가 병원에 데려가지 않은 적이 있었어요?
방임,7,아픈데 병원에 못 간 적 있어?
방임,7,몸이 안 좋은데 병원에 못 간 적 있을까?
방임,7,몸이 아픈데 병원에 못 간 적 있어?
방임,7,어디 아픈 곳이 있는데 아빠가 병원에 데려가지 않은 적은 있어?
방임,7,어디 아픈 곳이 있는데 병원에 데려가지 않은 적 있어? 몇 번이나 있었어?
방임,7,어디 아픈데 병원 안 데려간 적은 있어?
방임,7,어디 아플 때 병원에 못 간 적이 있었나요?
방임,7,그렇게 병원에 안 간 것이 몇 번 정도예요?
방임,7,어디 아프거나 하면 엄마랑 병원은 잘 가요?
방임,7,몸이 안 좋은데 병원 못 간 적 있어?
방임,7,어디 아픈 곳이 있는데 병원에 데려가지 않은 적 있나요?
방임,7,어디 아픈 곳이 있는데 엄마가 병원에 데려가지 않은 적 있어?
방임,7,몸이 아픈데 병원 못 간 적 있어?
방임,7,아프면 엄마가 병원에는 잘 가주시나요?
방임,7,어디 아픈 곳이 있는데 할머니가 병원에 데려가지 않은 적은 있어?
방임,7,어디 아픈 곳이 있는데 할머니가 병원에 데려가지 않은 적이 있어요?
방임,7,어디 아픈 곳이 있는데 병원에 안 데려간 적 있어?
방임,7,몸이 아픈데도 병원에 가지 못한 적은 있어요?
방임,7,아팠는데 병원 못 간 적 있어?
방임,7,상처가 났을 때 병원에 데려가거나 치료를 해줘?
방임,7,어디 아픈 곳이 있는데 원장님이 병원에 데려가지 않은 적은 있어요?
방임,7,아픈 곳이 있는데 삼촌이 병원에 데려가지 않은 적이 있어요?
방임,7,아니면 몸이 아픈데 병원 안 데려다준 적 있어?
방임,7,어디 아픈 곳이 있었는데 병원에 데려가지 않았던 적이 있어?
방임,7,친구가 어디 아픈 곳이 있는데 병원에 데려다 주지 않은 적 있어요?
방임,7,"어디 아픈 곳 있는데, 병원에 가지 못한 적이 있어요?"
방임,7,어디 아픈 곳이 있는데 병원에 가지 못한 적은 있어요?
방임,7,친구가 어디 아픈 곳이 있는데 병원에 데려가지 않은 적이 있어요?
방임,7,아픈데 병원 못 간 적은 있어?
방임,8,깨끗하지 않은 옷이나 안 맞는 옷을 입고 다닌 적 있어?
방임,8,빨래가 안 된 냄새 나는 옷 입은 적 있어?
방임,8,빨래가 안 된 더럽거나 냄새나는 옷을 입은 적 있어요?
방임,8,더럽고 냄새나는 옷을 입어야 하거나 작은 옷이나 신발을 입거나 신고 다닌 적이 있어요?
방임,8,빨래를 안 해서 더럽고 냄새나는 옷을 입어야 한 적이 있나요?
방임,8,더럽고 냄새나는 옷을 입어야 한 적이 있거나 작은 옷이나 신발을 신고 다닌 적이 있어?
방임,8,빨래가 안 돼서 냄새나고 불쾌한 옷을 입은 적 있어?
방임,8,빨래가 되어 있지 않아서 냄새나고 불쾌한 옷을 입은 적이 있어요?
방임,8,빨래가 되어 있지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있나요? 얼마나 자주 그랬나요?
방임,8,빨래가 되어 있지 않아서 더럽고 냄새나는 옷을 입은 적이 있나요?
방임,8,빨래가 되어 있지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있어요?
방임,8,더럽고 냄새나는 옷을 입어야 한 적이 있거나 작은 옷이나 신발을 입거나 신고 다닌 적 있나요?
방임,8,빨래가 안 돼서 더럽고 냄새나는 옷을 입어야 한 적 있어?
방임,8,빨래가 되어 있지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있나요?
방임,8,빨래가 안 되어 있어서 더럽고 냄새나는 옷을 입어야 한 적 있어?
방임,8,빨래가 안 되어 있어서 더럽고 냄새나는 옷을 입어야 한 적은 있어?
방임,8,빨래가 되어 있지 않아 더러운 옷을 입어야 한 적이 있나요?
방임,8,빨래를 안 해서 더러운 옷 입어야 했던 적 있어?
방임,8,빨래가 되어있지 않거나 크기가 작은 옷이나 신발을 입어야 했던 적 있었어?
방임,8,빨래가 안 되어 있어서 더럽거나 냄새나는 옷을 입은 적 있어?
방임,8,빨래가 되어 있지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있니?
방임,8,빨래가 되어있지 않아서 더럽고 냄새나는 옷을 입었던 적이 있나요?
방임,8,빨래를 안 해서 더러운 옷 입은 적 있어?
방임,8,빨래가 되어있지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있나요?
방임,8,빨래 안 한 더럽고 냄새나는 옷을 입은 적 있어?
방임,8,빨래가 되지 않아서 더러운 옷을 입어야 한 적이 있나요?
방임,8,빨래가 되지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있나요?
방임,8,빨래가 안 되어 있어서 더럽고 냄새나는 옷을 입은 적 있어?
방임,8,빨래가 되어 있지 않아서 더럽고 냄새나는 옷을 입어야한 적이 있어?
방임,8,더러운 옷이나 작은 신발과 옷을 착용해야 한 적 있을까?
방임,8,더럽고 냄새나는 옷이나 사이즈가 작은 옷이나 신발을 입거나 신고 다닌 적 있어요?
방임,8,빨래가 되어 있지 않아 더러운 옷을 입어야 한 적이 있나요? 그랬다면 얼마나 자주 그랬나요?
방임,8,며칠 동안 빨래가 된 새 옷이 없어서 같은 옷을 입거나 냄새나는 옷을 입은 적이 있어?
방임,8,더럽고 냄새나는 옷을 입어야 한 적 있거나 작은 옷이나 신발을 입거나 신고 다닌 적 있나요?
방임,8,빨래가 되어 있지 않아서 더럽고 냄새나는 옷을 입어야 한 적 있어요?
방임,8,빨래가 안 돼서 냄새나거나 더러운 옷을 입은 적 있어?
방임,8,더럽고 냄새나는 옷을 입어야 한 적이 있거나 작은 옷이나 신발을 입거나 신고 다닌 적이 있나요?
방임,8,빨래가 되어 있지 않아서 더러운 옷을 입어야 했던 적이 있어?
방임,8,빨래가 되어 있지 않거나 사이즈가 안 맞는 옷이나 신발을 사용한 적이 있어?
방임,8,빨래가 되어 있지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있을까?
방임,8,빨래가 되어 있지 않아서 더러운 옷을 입어야 했던 적이 있어요?
방임,8,빨래를 못 해서 더럽거나 냄새나는 옷을 입어야 한 적이 있나요?
방임,8,더러운 옷이나 작은 신발과 옷을 착용해야 한 적이 있을까?
방임,8,더럽고 냄새나는 옷을 입어야 한 적이 있나요?
방임,8,빨래가 되지 않았거나 맞지 않는 옷이나 신발을 사용한 적이 있어?
방임,8,빨래가 되어있지 않거나 크기가 작은 옷이나 신발을 입어야 했던 적 있었어요?
방임,8,빨래가 되어 있지 않거나 크기가 작은 옷이나 신발을 입어야 했던 적 있었어?
방임,8,"빨래가 되어 있지 않거나, 옷이나 신발 사이즈가 작은 걸 입거나 신고 다닌 적이 있어?"
방임,8,빨래가 안되서 냄새나고 불쾌한 옷을 입은 적 있어?
방임,8,세탁하지 않아서 더럽고 냄새나는 옷을 입은 적이 있었어요?
방임,8,세탁하지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있었을까요?
